order_id,order_date,ship_date,ship_mode,customer_id
CA-2018-161053,14.07.2018,19.07.2018,First Class,EA-CON-S-8059
CA-2018-161053,14.07.2018,19.07.2018,First Class,EA-CON-S-8060
CA-2018-161067,14.07.2018,20.07.2018,Second Class,BA-HOM-E-8061
CA-2018-161067,14.07.2018,20.07.2018,Second Class,BA-HOM-E-8062
CA-2018-161067,14.07.2018,20.07.2018,Second Class,BA-HOM-E-8063
CA-2018-161067,14.07.2018,20.07.2018,Second Class,BA-HOM-E-8064
CA-2018-161088,14.07.2018,21.07.2018,Standard Class,HE-HOM-S-8065
CA-2018-161102,14.07.2018,15.07.2018,First Class,CR-CON-W-8066
CA-2018-161102,14.07.2018,15.07.2018,First Class,CR-CON-W-8067
CA-2018-161130,14.07.2018,24.07.2018,Standard Class,FR-COR-S-8068
CA-2018-161172,14.07.2018,14.07.2018,Same Day,PI-CON-E-8069
CA-2018-161172,14.07.2018,14.07.2018,Same Day,PI-CON-E-8070
CA-2018-161172,14.07.2018,14.07.2018,Same Day,PI-CON-E-8071
CA-2018-161172,15.07.2018,15.07.2018,Same Day,PI-CON-E-8072
CA-2018-161172,15.07.2018,15.07.2018,Same Day,PI-CON-E-8073
CA-2018-161200,15.07.2018,26.07.2018,Second Class,VE-CON-S-8074
CA-2018-161200,15.07.2018,26.07.2018,Second Class,VE-CON-S-8075
CA-2018-161333,15.07.2018,24.07.2018,Standard Class,LE-CON-W-8076
CA-2018-161333,15.07.2018,24.07.2018,Standard Class,LE-CON-W-8077
CA-2018-161333,15.07.2018,24.07.2018,Standard Class,LE-CON-W-8078
CA-2018-161340,15.07.2018,26.07.2018,Standard Class,MC-COR-E-8079
CA-2018-161340,15.07.2018,26.07.2018,Standard Class,MC-COR-E-8080
CA-2018-161410,15.07.2018,19.07.2018,Standard Class,CO-CON-E-8081
CA-2018-161410,16.07.2018,19.07.2018,Standard Class,CO-CON-E-8082
CA-2018-161459,16.07.2018,25.07.2018,Second Class,BE-COR-W-8083
CA-2018-161459,16.07.2018,25.07.2018,Second Class,BE-COR-W-8084
CA-2018-161480,17.07.2018,18.07.2018,Standard Class,AR-CON-E-8085
CA-2018-161557,17.07.2018,21.07.2018,Standard Class,GA-CON-C-8086
CA-2018-161578,17.07.2018,25.07.2018,Second Class,BE-HOM-W-8087
CA-2018-161578,17.07.2018,25.07.2018,Second Class,BE-HOM-W-8088
CA-2018-161592,17.07.2018,20.07.2018,Standard Class,SH-COR-S-8089
CA-2018-161655,17.07.2018,26.07.2018,Second Class,WE-HOM-E-8090
CA-2018-161739,17.07.2018,20.07.2018,Second Class,BE-COR-C-8091
CA-2018-161774,17.07.2018,27.07.2018,First Class,TR-CON-C-8092
CA-2018-161774,17.07.2018,27.07.2018,First Class,TR-CON-C-8093
CA-2018-161774,18.07.2018,27.07.2018,First Class,TR-CON-C-8094
CA-2018-161774,18.07.2018,27.07.2018,First Class,TR-CON-C-8095
CA-2018-161774,18.07.2018,27.07.2018,First Class,TR-CON-C-8096
CA-2018-161809,18.07.2018,26.07.2018,Standard Class,HE-CON-W-8097
CA-2018-161823,18.07.2018,28.07.2018,Standard Class,GA-COR-W-8098
CA-2018-161851,18.07.2018,23.07.2018,First Class,PI-COR-S-8099
CA-2018-161893,18.07.2018,23.07.2018,Standard Class,PA-HOM-W-8100
CA-2018-161893,18.07.2018,23.07.2018,Standard Class,PA-HOM-W-8101
CA-2018-161956,20.07.2018,27.07.2018,Second Class,RE-COR-W-8102
CA-2018-161956,20.07.2018,27.07.2018,Second Class,RE-COR-W-8103
CA-2018-161956,20.07.2018,27.07.2018,Second Class,RE-COR-W-8104
CA-2018-161956,20.07.2018,27.07.2018,Second Class,RE-COR-W-8105
CA-2018-161956,20.07.2018,27.07.2018,Second Class,RE-COR-W-8106
CA-2018-161956,20.07.2018,27.07.2018,Second Class,RE-COR-W-8107
CA-2018-161956,20.07.2018,27.07.2018,Second Class,RE-COR-W-8108
CA-2018-161956,20.07.2018,27.07.2018,Second Class,RE-COR-W-8109
CA-2018-161970,20.07.2018,25.07.2018,Standard Class,BÜ-CON-S-8110
CA-2018-161970,20.07.2018,25.07.2018,Standard Class,BÜ-CON-S-8111
CA-2018-161984,20.07.2018,25.07.2018,Standard Class,JA-HOM-E-8112
CA-2018-161984,20.07.2018,25.07.2018,Standard Class,JA-HOM-E-8113
CA-2018-162015,21.07.2018,30.07.2018,Standard Class,BE-COR-W-8114
CA-2018-162015,21.07.2018,30.07.2018,Standard Class,BE-COR-W-8115
CA-2018-162033,21.07.2018,28.07.2018,Standard Class,MI-HOM-S-8116
CA-2018-162033,21.07.2018,28.07.2018,Standard Class,MI-HOM-S-8117
CA-2018-162075,21.07.2018,24.07.2018,Standard Class,TH-CON-C-8118
CA-2018-162096,21.07.2018,21.07.2018,Same Day,BR-HOM-W-8119
CA-2018-162173,21.07.2018,01.08.2018,Standard Class,TO-CON-S-8120
CA-2018-162173,21.07.2018,01.08.2018,Standard Class,TO-CON-S-8121
CA-2018-162250,21.07.2018,21.07.2018,Same Day,RY-CON-W-8122
CA-2018-162474,21.07.2018,31.07.2018,First Class,HA-COR-C-8123
CA-2018-162481,21.07.2018,25.07.2018,Standard Class,TR-CON-C-8124
CA-2018-162481,21.07.2018,25.07.2018,Standard Class,TR-CON-C-8125
CA-2018-162565,21.07.2018,21.07.2018,Same Day,RI-CON-C-8126
CA-2018-162565,21.07.2018,21.07.2018,Same Day,RI-CON-C-8127
CA-2018-162565,21.07.2018,21.07.2018,Same Day,RI-CON-C-8128
CA-2018-162572,21.07.2018,01.08.2018,Second Class,BU-CON-E-8129
CA-2018-162572,21.07.2018,01.08.2018,Second Class,BU-CON-E-8130
CA-2018-162635,21.07.2018,27.07.2018,First Class,BA-CON-S-8131
CA-2018-162691,21.07.2018,27.07.2018,Standard Class,SM-COR-C-8132
CA-2018-162691,21.07.2018,27.07.2018,Standard Class,SM-COR-C-8133
CA-2018-162712,21.07.2018,28.07.2018,Second Class,KN-HOM-C-8134
CA-2018-162789,21.07.2018,31.07.2018,Second Class,CU-CON-E-8135
CA-2018-162789,21.07.2018,31.07.2018,Second Class,CU-CON-E-8136
CA-2018-162880,22.07.2018,28.07.2018,Standard Class,DO-COR-W-8137
CA-2018-162929,22.07.2018,31.07.2018,First Class,SH-HOM-E-8138
CA-2018-162929,23.07.2018,31.07.2018,First Class,SH-HOM-E-8139
CA-2018-162936,23.07.2018,26.07.2018,Standard Class,MC-CON-E-8140
CA-2018-162978,23.07.2018,02.08.2018,Standard Class,WI-COR-W-8141
CA-2018-162978,23.07.2018,02.08.2018,Standard Class,WI-COR-W-8142
CA-2018-162978,23.07.2018,02.08.2018,Standard Class,WI-COR-W-8143
CA-2018-163006,23.07.2018,01.08.2018,Second Class,HA-HOM-C-8144
CA-2018-163006,23.07.2018,01.08.2018,Second Class,HA-HOM-C-8145
CA-2018-163006,23.07.2018,01.08.2018,Second Class,HA-HOM-C-8146
CA-2018-163020,23.07.2018,01.08.2018,Standard Class,O'-HOM-E-8147
CA-2018-163069,23.07.2018,24.07.2018,Second Class,JO-CON-E-8148
CA-2018-163097,24.07.2018,31.07.2018,Standard Class,FO-CON-W-8149
CA-2018-163125,25.07.2018,04.08.2018,Second Class,BE-CON-C-8150
CA-2018-163125,25.07.2018,04.08.2018,Second Class,BE-CON-C-8151
CA-2018-163139,25.07.2018,27.07.2018,Second Class,CA-CON-E-8152
CA-2018-163139,25.07.2018,27.07.2018,Second Class,CA-CON-E-8153
CA-2018-163139,25.07.2018,27.07.2018,Second Class,CA-CON-E-8154
CA-2018-163160,25.07.2018,31.07.2018,First Class,ST-CON-C-8155
CA-2018-163160,25.07.2018,31.07.2018,First Class,ST-CON-C-8156
CA-2018-163160,25.07.2018,31.07.2018,First Class,ST-CON-C-8157
CA-2018-163188,26.07.2018,26.07.2018,Same Day,CR-CON-C-8158
CA-2018-163209,26.07.2018,27.07.2018,Standard Class,KE-CON-W-8159
CA-2018-163209,27.07.2018,27.07.2018,Standard Class,KE-CON-W-8160
CA-2018-163265,27.07.2018,29.07.2018,Standard Class,SM-CON-C-8161
CA-2018-163265,27.07.2018,29.07.2018,Standard Class,SM-CON-C-8162
CA-2018-163265,27.07.2018,29.07.2018,Standard Class,SM-CON-C-8163
CA-2018-163265,27.07.2018,29.07.2018,Standard Class,SM-CON-C-8164
CA-2018-163265,27.07.2018,29.07.2018,Standard Class,SM-CON-C-8165
CA-2018-163321,27.07.2018,02.08.2018,Second Class,MC-CON-S-8166
CA-2018-163335,27.07.2018,03.08.2018,First Class,GA-CON-S-8167
CA-2018-163335,28.07.2018,03.08.2018,First Class,GA-CON-S-8168
CA-2018-163405,28.07.2018,06.08.2018,Standard Class,NG-CON-W-8169
CA-2018-163405,28.07.2018,06.08.2018,Standard Class,NG-CON-W-8170
CA-2018-163510,29.07.2018,31.07.2018,Second Class,WA-CON-S-8171
CA-2018-163510,29.07.2018,31.07.2018,Second Class,WA-CON-S-8172
CA-2018-163531,29.07.2018,01.08.2018,Standard Class,CA-CON-E-8173
CA-2018-163566,29.07.2018,02.08.2018,First Class,BU-CON-E-8174
CA-2018-163629,29.07.2018,04.08.2018,Standard Class,AU-COR-S-8175
CA-2018-163629,29.07.2018,04.08.2018,Standard Class,AU-COR-S-8176
CA-2018-163671,29.07.2018,05.08.2018,Standard Class,PO-COR-W-8177
CA-2018-163692,29.07.2018,05.08.2018,First Class,PE-HOM-W-8178
CA-2018-163818,29.07.2018,09.08.2018,Standard Class,ST-HOM-E-8179
CA-2018-163860,29.07.2018,04.08.2018,Standard Class,OL-COR-C-8180
CA-2018-163860,29.07.2018,04.08.2018,Standard Class,OL-COR-C-8181
CA-2018-163860,29.07.2018,04.08.2018,Standard Class,OL-COR-C-8182
CA-2018-163860,30.07.2018,04.08.2018,Standard Class,OL-COR-C-8183
CA-2018-163874,30.07.2018,07.08.2018,Second Class,CR-COR-W-8184
CA-2018-163902,30.07.2018,04.08.2018,Standard Class,YE-COR-W-8185
CA-2018-163902,30.07.2018,04.08.2018,Standard Class,YE-COR-W-8186
CA-2018-163979,31.07.2018,12.08.2018,Second Class,HA-COR-W-8187
CA-2018-164000,31.07.2018,04.08.2018,Standard Class,HA-COR-E-8188
CA-2018-164028,31.07.2018,10.08.2018,Standard Class,LE-CON-W-8189
CA-2018-164042,31.07.2018,04.08.2018,Standard Class,LO-CON-C-8190
CA-2018-164042,31.07.2018,04.08.2018,Standard Class,LO-CON-C-8191
CA-2018-164042,31.07.2018,04.08.2018,Standard Class,LO-CON-C-8192
CA-2018-164042,31.07.2018,04.08.2018,Standard Class,LO-CON-C-8193
CA-2018-164049,31.07.2018,12.08.2018,Standard Class,HE-COR-W-8194
CA-2018-164098,31.07.2018,02.08.2018,First Class,GU-CON-C-8195
CA-2018-164112,31.07.2018,06.08.2018,Standard Class,DU-COR-E-8196
CA-2018-164168,31.07.2018,02.08.2018,Standard Class,SH-HOM-C-8197
CA-2018-164168,01.08.2018,02.08.2018,Standard Class,SH-HOM-C-8198
CA-2018-164168,01.08.2018,02.08.2018,Standard Class,SH-HOM-C-8199
CA-2018-164168,01.08.2018,02.08.2018,Standard Class,SH-HOM-C-8200
CA-2018-164168,01.08.2018,02.08.2018,Standard Class,SH-HOM-C-8201
CA-2018-164168,01.08.2018,02.08.2018,Standard Class,SH-HOM-C-8202
CA-2018-164329,01.08.2018,01.08.2018,Same Day,MO-CON-W-8203
CA-2018-164364,03.08.2018,05.08.2018,Standard Class,SU-CON-W-8204
CA-2018-164364,03.08.2018,05.08.2018,Standard Class,SU-CON-W-8205
CA-2018-164364,03.08.2018,05.08.2018,Standard Class,SU-CON-W-8206
CA-2018-164378,03.08.2018,11.08.2018,Second Class,MO-CON-E-8207
CA-2018-164378,03.08.2018,11.08.2018,Second Class,MO-CON-E-8208
CA-2018-164378,03.08.2018,11.08.2018,Second Class,MO-CON-E-8209
CA-2018-164378,03.08.2018,11.08.2018,Second Class,MO-CON-E-8210
CA-2018-164378,04.08.2018,11.08.2018,Second Class,MO-CON-E-8211
CA-2018-164707,04.08.2018,16.08.2018,Second Class,VO-COR-W-8212
CA-2018-164707,04.08.2018,16.08.2018,Second Class,VO-COR-W-8213
CA-2018-164707,05.08.2018,16.08.2018,Second Class,VO-COR-W-8214
CA-2018-164756,05.08.2018,09.08.2018,Standard Class,SH-COR-S-8215
CA-2018-164756,05.08.2018,09.08.2018,Standard Class,SH-COR-S-8216
CA-2018-164756,05.08.2018,09.08.2018,Standard Class,SH-COR-S-8217
CA-2018-164756,05.08.2018,09.08.2018,Standard Class,SH-COR-S-8218
CA-2018-164756,06.08.2018,09.08.2018,Standard Class,SH-COR-S-8219
CA-2018-164756,06.08.2018,09.08.2018,Standard Class,SH-COR-S-8220
CA-2018-164756,06.08.2018,09.08.2018,Standard Class,SH-COR-S-8221
CA-2018-164756,06.08.2018,09.08.2018,Standard Class,SH-COR-S-8222
CA-2018-164819,06.08.2018,13.08.2018,Second Class,SP-COR-E-8223
CA-2018-164826,06.08.2018,15.08.2018,Standard Class,FE-CON-E-8224
CA-2018-164826,06.08.2018,15.08.2018,Standard Class,FE-CON-E-8225
CA-2018-164826,07.08.2018,15.08.2018,Standard Class,FE-CON-E-8226
CA-2018-164826,07.08.2018,15.08.2018,Standard Class,FE-CON-E-8227
CA-2018-164917,07.08.2018,17.08.2018,Standard Class,KE-COR-S-8228
CA-2018-164959,07.08.2018,18.08.2018,Standard Class,NO-COR-W-8229
CA-2018-165008,07.08.2018,10.08.2018,Second Class,O'-CON-W-8230
CA-2018-165029,07.08.2018,11.08.2018,Standard Class,HA-COR-S-8231
CA-2018-165099,07.08.2018,12.08.2018,First Class,KA-CON-C-8232
CA-2018-165155,07.08.2018,08.08.2018,First Class,MU-COR-W-8233
CA-2018-165204,07.08.2018,13.08.2018,Second Class,NG-CON-S-8234
CA-2018-165204,07.08.2018,13.08.2018,Second Class,NG-CON-S-8235
CA-2018-165323,07.08.2018,08.08.2018,Standard Class,RO-HOM-E-8236
CA-2018-165323,07.08.2018,08.08.2018,Standard Class,RO-HOM-E-8237
CA-2018-165386,07.08.2018,16.08.2018,First Class,ME-CON-C-8238
CA-2018-165491,07.08.2018,10.08.2018,Standard Class,WA-COR-W-8239
CA-2018-165603,07.08.2018,13.08.2018,Second Class,SH-COR-E-8240
CA-2018-165603,07.08.2018,13.08.2018,Second Class,SH-COR-E-8241
CA-2018-165687,07.08.2018,13.08.2018,Standard Class,SU-CON-S-8242
CA-2018-165715,10.08.2018,18.08.2018,Standard Class,GO-CON-S-8243
CA-2018-165757,10.08.2018,13.08.2018,Standard Class,LU-HOM-E-8244
CA-2018-165757,10.08.2018,13.08.2018,Standard Class,LU-HOM-E-8245
CA-2018-165757,10.08.2018,13.08.2018,Standard Class,LU-HOM-E-8246
CA-2018-165841,11.08.2018,21.08.2018,Standard Class,BR-CON-E-8247
CA-2018-165841,11.08.2018,21.08.2018,Standard Class,BR-CON-E-8248
CA-2018-165841,11.08.2018,21.08.2018,Standard Class,BR-CON-E-8249
CA-2018-165904,11.08.2018,15.08.2018,Standard Class,RE-HOM-S-8250
CA-2018-165904,11.08.2018,15.08.2018,Standard Class,RE-HOM-S-8251
CA-2018-166093,11.08.2018,13.08.2018,Standard Class,WI-COR-W-8252
CA-2018-166093,12.08.2018,13.08.2018,Standard Class,WI-COR-W-8253
CA-2018-166093,12.08.2018,13.08.2018,Standard Class,WI-COR-W-8254
CA-2018-166093,12.08.2018,13.08.2018,Standard Class,WI-COR-W-8255
CA-2018-166093,12.08.2018,13.08.2018,Standard Class,WI-COR-W-8256
CA-2018-166093,12.08.2018,13.08.2018,Standard Class,WI-COR-W-8257
CA-2018-166093,12.08.2018,13.08.2018,Standard Class,WI-COR-W-8258
CA-2018-166128,12.08.2018,13.08.2018,Standard Class,WE-CON-W-8259
CA-2018-166128,12.08.2018,13.08.2018,Standard Class,WE-CON-W-8260
CA-2018-166142,12.08.2018,15.08.2018,Standard Class,MO-CON-E-8261
CA-2018-166142,12.08.2018,15.08.2018,Standard Class,MO-CON-E-8262
CA-2018-166184,12.08.2018,16.08.2018,First Class,RY-COR-E-8263
CA-2018-166184,12.08.2018,16.08.2018,First Class,RY-COR-E-8264
CA-2018-166184,13.08.2018,16.08.2018,First Class,RY-COR-E-8265
CA-2018-166198,13.08.2018,25.08.2018,First Class,WA-CON-W-8266
CA-2018-166198,13.08.2018,25.08.2018,First Class,WA-CON-W-8267
CA-2018-166296,13.08.2018,21.08.2018,Standard Class,FE-HOM-W-8268
CA-2018-166317,13.08.2018,14.08.2018,Standard Class,EP-COR-C-8269
CA-2018-166317,13.08.2018,14.08.2018,Standard Class,EP-COR-C-8270
CA-2018-166317,13.08.2018,14.08.2018,Standard Class,EP-COR-C-8271
CA-2018-166317,13.08.2018,14.08.2018,Standard Class,EP-COR-C-8272
CA-2018-166415,13.08.2018,18.08.2018,Standard Class,EN-CON-W-8273
CA-2018-166436,13.08.2018,19.08.2018,Standard Class,SU-COR-E-8274
CA-2018-166436,13.08.2018,19.08.2018,Standard Class,SU-COR-E-8275
CA-2018-166499,13.08.2018,21.08.2018,First Class,GR-COR-E-8276
CA-2018-166576,13.08.2018,17.08.2018,First Class,MU-CON-E-8277
CA-2018-166695,14.08.2018,17.08.2018,Standard Class,CL-HOM-W-8278
CA-2018-166695,14.08.2018,17.08.2018,Standard Class,CL-HOM-W-8279
CA-2018-166695,14.08.2018,17.08.2018,Standard Class,CL-HOM-W-8280
CA-2018-166709,15.08.2018,23.08.2018,Standard Class,LO-CON-E-8281
CA-2018-166835,15.08.2018,24.08.2018,Second Class,KA-CON-E-8282
CA-2018-166849,15.08.2018,18.08.2018,Standard Class,JA-HOM-C-8283
CA-2018-166856,16.08.2018,22.08.2018,Standard Class,SA-CON-W-8284
CA-2018-166856,16.08.2018,22.08.2018,Standard Class,SA-CON-W-8285
CA-2018-166898,17.08.2018,29.08.2018,Second Class,HE-COR-W-8286
CA-2018-166898,17.08.2018,29.08.2018,Second Class,HE-COR-W-8287
CA-2018-166919,17.08.2018,23.08.2018,Standard Class,HW-CON-C-8288
CA-2018-166926,17.08.2018,20.08.2018,Standard Class,O'-CON-W-8289
CA-2018-166926,17.08.2018,20.08.2018,Standard Class,O'-CON-W-8290
CA-2018-166933,17.08.2018,29.08.2018,Standard Class,GR-HOM-W-8291
CA-2018-167003,17.08.2018,25.08.2018,Standard Class,SU-CON-W-8292
CA-2018-167017,17.08.2018,19.08.2018,First Class,CA-CON-C-8293
CA-2018-167080,17.08.2018,22.08.2018,Standard Class,CA-COR-E-8294
CA-2018-167094,17.08.2018,22.08.2018,First Class,KO-COR-W-8295
CA-2018-167094,17.08.2018,22.08.2018,First Class,KO-COR-W-8296
CA-2018-167094,17.08.2018,22.08.2018,First Class,KO-COR-W-8297
CA-2018-167101,17.08.2018,24.08.2018,Second Class,MO-COR-E-8298
CA-2018-167101,17.08.2018,24.08.2018,Second Class,MO-COR-E-8299
CA-2018-167150,17.08.2018,28.08.2018,Standard Class,PE-COR-W-8300
CA-2018-167150,17.08.2018,28.08.2018,Standard Class,PE-COR-W-8301
CA-2018-167227,17.08.2018,28.08.2018,First Class,PA-CON-C-8302
CA-2018-167227,18.08.2018,28.08.2018,First Class,PA-CON-C-8303
CA-2018-167381,18.08.2018,20.08.2018,Second Class,HE-HOM-C-8304
CA-2018-167381,18.08.2018,20.08.2018,Second Class,HE-HOM-C-8305
CA-2018-167395,18.08.2018,23.08.2018,First Class,MI-CON-E-8306
CA-2018-167395,18.08.2018,23.08.2018,First Class,MI-CON-E-8307
CA-2018-167395,18.08.2018,23.08.2018,First Class,MI-CON-E-8308
CA-2018-167542,18.08.2018,30.08.2018,Standard Class,DA-COR-E-8309
CA-2018-167549,18.08.2018,29.08.2018,First Class,MI-HOM-C-8310
CA-2018-167626,18.08.2018,20.08.2018,Standard Class,YE-COR-C-8311
CA-2018-167626,18.08.2018,20.08.2018,Standard Class,YE-COR-C-8312
CA-2018-167640,18.08.2018,27.08.2018,Standard Class,CA-HOM-W-8313
CA-2018-167640,18.08.2018,27.08.2018,Standard Class,CA-HOM-W-8314
CA-2018-167640,18.08.2018,27.08.2018,Standard Class,CA-HOM-W-8315
CA-2018-167640,18.08.2018,27.08.2018,Standard Class,CA-HOM-W-8316
CA-2018-167661,18.08.2018,24.08.2018,Standard Class,PE-HOM-W-8317
CA-2018-167661,18.08.2018,24.08.2018,Standard Class,PE-HOM-W-8318
CA-2018-167661,18.08.2018,24.08.2018,Standard Class,PE-HOM-W-8319
CA-2018-167668,19.08.2018,25.08.2018,First Class,CA-CON-E-8320
CA-2018-167703,19.08.2018,22.08.2018,Standard Class,CO-CON-E-8321
CA-2018-167703,19.08.2018,22.08.2018,Standard Class,CO-CON-E-8322
CA-2018-167752,19.08.2018,25.08.2018,First Class,WA-CON-E-8323
CA-2018-167752,20.08.2018,25.08.2018,First Class,WA-CON-E-8324
CA-2018-167871,20.08.2018,28.08.2018,Standard Class,FE-CON-S-8325
CA-2018-167871,20.08.2018,28.08.2018,Standard Class,FE-CON-S-8326
CA-2018-167899,20.08.2018,26.08.2018,Standard Class,GR-COR-E-8327
CA-2018-167899,20.08.2018,26.08.2018,Standard Class,GR-COR-E-8328
CA-2018-167913,20.08.2018,21.08.2018,Second Class,LE-CON-W-8329
CA-2018-167913,20.08.2018,21.08.2018,Second Class,LE-CON-W-8330
CA-2018-167941,21.08.2018,02.09.2018,Second Class,FJ-CON-S-8331
CA-2018-167941,21.08.2018,02.09.2018,Second Class,FJ-CON-S-8332
CA-2018-167941,21.08.2018,02.09.2018,Second Class,FJ-CON-S-8333
CA-2018-167941,21.08.2018,02.09.2018,Second Class,FJ-CON-S-8334
CA-2018-167941,21.08.2018,02.09.2018,Second Class,FJ-CON-S-8335
CA-2018-167976,21.08.2018,22.08.2018,Second Class,LO-CON-C-8336
CA-2018-168102,21.08.2018,31.08.2018,Standard Class,PH-COR-S-8337
CA-2018-168109,21.08.2018,21.08.2018,Same Day,KR-HOM-W-8338
CA-2018-168109,21.08.2018,21.08.2018,Same Day,KR-HOM-W-8339
CA-2018-168109,21.08.2018,21.08.2018,Same Day,KR-HOM-W-8340
CA-2018-168109,21.08.2018,21.08.2018,Same Day,KR-HOM-W-8341
CA-2018-168123,21.08.2018,21.08.2018,Same Day,DU-CON-C-8342
CA-2018-168123,21.08.2018,21.08.2018,Same Day,DU-CON-C-8343
CA-2018-168123,21.08.2018,21.08.2018,Same Day,DU-CON-C-8344
CA-2018-168123,21.08.2018,21.08.2018,Same Day,DU-CON-C-8345
CA-2018-168172,21.08.2018,29.08.2018,Standard Class,HO-CON-E-8346
CA-2018-168179,21.08.2018,28.08.2018,Standard Class,BE-CON-W-8347
CA-2018-168193,21.08.2018,23.08.2018,Second Class,MU-CON-E-8348
CA-2018-168193,21.08.2018,23.08.2018,Second Class,MU-CON-E-8349
CA-2018-168228,21.08.2018,31.08.2018,First Class,PR-CON-W-8350
CA-2018-168228,21.08.2018,31.08.2018,First Class,PR-CON-W-8351
CA-2018-168228,21.08.2018,31.08.2018,First Class,PR-CON-W-8352
CA-2018-168389,21.08.2018,02.09.2018,Standard Class,VA-COR-S-8353
CA-2018-168389,22.08.2018,02.09.2018,Standard Class,VA-COR-S-8354
CA-2018-168389,22.08.2018,02.09.2018,Standard Class,VA-COR-S-8355
CA-2018-168389,23.08.2018,02.09.2018,Standard Class,VA-COR-S-8356
CA-2018-168396,23.08.2018,26.08.2018,Second Class,DE-CON-W-8357
CA-2018-168396,23.08.2018,26.08.2018,Second Class,DE-CON-W-8358
CA-2018-168403,23.08.2018,26.08.2018,Standard Class,KO-COR-W-8359
CA-2018-168403,23.08.2018,26.08.2018,Standard Class,KO-COR-W-8360
CA-2018-168641,24.08.2018,01.09.2018,Standard Class,AN-CON-E-8361
CA-2018-168641,24.08.2018,01.09.2018,Standard Class,AN-CON-E-8362
CA-2018-168641,24.08.2018,01.09.2018,Standard Class,AN-CON-E-8363
CA-2018-168641,24.08.2018,01.09.2018,Standard Class,AN-CON-E-8364
CA-2018-168655,25.08.2018,27.08.2018,Standard Class,LO-COR-W-8365
CA-2018-168655,25.08.2018,27.08.2018,Standard Class,LO-COR-W-8366
CA-2018-168739,25.08.2018,27.08.2018,Standard Class,ZY-CON-C-8367
CA-2018-168837,25.08.2018,04.09.2018,First Class,WA-CON-W-8368
CA-2018-168858,25.08.2018,29.08.2018,Standard Class,DE-COR-E-8369
CA-2018-168858,26.08.2018,29.08.2018,Standard Class,DE-COR-E-8370
CA-2018-168900,26.08.2018,01.09.2018,Standard Class,HO-CON-E-8371
CA-2018-168942,26.08.2018,02.09.2018,Second Class,MU-CON-W-8372
CA-2018-169005,27.08.2018,02.09.2018,Standard Class,GO-CON-S-8373
CA-2018-169012,27.08.2018,31.08.2018,Standard Class,FR-COR-S-8374
CA-2018-169054,27.08.2018,01.09.2018,Standard Class,O'-HOM-E-8375
CA-2018-169124,27.08.2018,08.09.2018,Standard Class,BE-CON-W-8376
CA-2018-169264,27.08.2018,03.09.2018,Second Class,PR-CON-W-8377
CA-2018-169264,27.08.2018,03.09.2018,Second Class,PR-CON-W-8378
CA-2018-169285,27.08.2018,07.09.2018,Standard Class,WA-CON-C-8379
CA-2018-169285,27.08.2018,07.09.2018,Standard Class,WA-CON-C-8380
CA-2018-169327,27.08.2018,01.09.2018,Second Class,HA-HOM-W-8381
CA-2018-169327,27.08.2018,01.09.2018,Second Class,HA-HOM-W-8382
CA-2018-169327,27.08.2018,01.09.2018,Second Class,HA-HOM-W-8383
CA-2018-169362,27.08.2018,03.09.2018,First Class,PA-COR-C-8384
CA-2018-169404,27.08.2018,01.09.2018,Standard Class,CH-COR-E-8385
CA-2018-169404,27.08.2018,01.09.2018,Standard Class,CH-COR-E-8386
CA-2018-169411,27.08.2018,05.09.2018,Standard Class,CH-COR-E-8387
CA-2018-169439,27.08.2018,01.09.2018,Standard Class,CU-CON-E-8388
CA-2018-169439,27.08.2018,01.09.2018,Standard Class,CU-CON-E-8389
CA-2018-169474,27.08.2018,08.09.2018,Standard Class,FE-CON-E-8390
CA-2018-169607,27.08.2018,07.09.2018,First Class,AN-CON-E-8391
CA-2018-169691,28.08.2018,03.09.2018,First Class,PE-HOM-C-8392
CA-2018-169691,28.08.2018,03.09.2018,First Class,PE-HOM-C-8393
CA-2018-169691,28.08.2018,03.09.2018,First Class,PE-HOM-C-8394
CA-2018-169810,28.08.2018,07.09.2018,Standard Class,BU-CON-C-8395
CA-2018-169817,28.08.2018,01.09.2018,Standard Class,BU-CON-E-8396
CA-2018-169859,28.08.2018,29.08.2018,Standard Class,PE-HOM-W-8397
CA-2018-169859,28.08.2018,29.08.2018,Standard Class,PE-HOM-W-8398
CA-2018-169859,28.08.2018,29.08.2018,Standard Class,PE-HOM-W-8399
CA-2018-169894,29.08.2018,07.09.2018,Second Class,VA-CON-W-8400
CA-2018-169894,29.08.2018,07.09.2018,Second Class,VA-CON-W-8401
CA-2018-169901,29.08.2018,10.09.2018,Standard Class,CH-CON-W-8402
