order_id,product_id,product_name,category,sub_category,manufacturer,unit_price,quantity,shipping_price
US-2018-102890,Bretford-10440,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,Bretford,"348,33",5,"46,14"
US-2018-102904,Anker-10441,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,Anker,30,8,"6,61"
US-2018-103226,Southworth-10442,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,Southworth,9,3,"8,4"
US-2018-103247,Tuf-Vin-10443,Tuf-Vin Binders,Office Supplies,Binders,Other,"31,67",3,"0,94"
US-2018-103247,Motorola-10444,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,Motorola,23,7,"0,94"
US-2018-103814,Xerox-10445,Xerox 1884,Office Supplies,Paper,Xerox,20,9,"9,03"
US-2018-103828,Sterilite-10446,Sterilite Officeware Hinged File Box,Office Supplies,Storage,Sterilite,"10,33",3,"54,15"
US-2018-103828,Staple-10447,Staple remover,Office Supplies,Supplies,Staple remover,8,4,"54,15"
US-2018-103828,Newell-10448,Newell 345,Office Supplies,Art,Newell,20,3,"54,15"
US-2018-103828,Staple-10449,Staple holder,Office Supplies,Appliances,Staple holder,12,7,"54,15"
US-2018-104094,Rosewill-10450,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories,Other,13,1,"8,05"
US-2018-104437,Jensen-10451,Jensen SMPS-640 - speaker phone,Technology,Phones,Other,46,3,"10,09"
US-2018-104451,Fellowes-10452,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,Fellowes,"20,25",4,"2,77"
US-2018-104661,Acco-10453,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,Acco,20,1,"15,59"
US-2018-104661,Wilson-10454,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,Wilson Jones,"41,25",4,"15,59"
US-2018-104661,Logitech-10455,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Logitech,30,2,"15,59"
US-2018-104661,Maxell-10456,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,Maxell,"9,84",8,"15,59"
US-2018-104955,Avery-10457,Avery 506,Office Supplies,Labels,Avery,"4,14",7,"10,09"
US-2018-105046,DAX-10458,DAX Solid Wood Frames,Furniture,Furnishings,DAX,"9,75",4,"7,92"
US-2018-105046,Southworth-10459,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,Southworth,20,5,"7,92"
US-2018-105046,Avaya-10460,Avaya 5420 Digital phone,Technology,Phones,Avaya,135,2,"7,92"
US-2018-105389,Storex-10461,Storex Dura Pro Binders,Office Supplies,Binders,Storex,"6,67",3,"7,76"
US-2018-105389,Newell-10462,Newell 320,Office Supplies,Art,Newell,"4,17",3,"7,76"
US-2018-105389,Jabra-10463,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,Jabra,206,5,"7,76"
US-2018-105697,Letter/Legal-10464,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,Other,"16,25",2,"21,23"
US-2018-105935,Artistic-10465,Artistic Insta-Plaque,Furniture,Furnishings,Other,"15,75",4,"6,86"
US-2018-105935,Samsung-10466,Samsung Galaxy Mega 6.3,Technology,Phones,Samsung,420,7,"6,86"
US-2018-105998,Microsoft-10467,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft,40,5,"23,87"
US-2018-105998,Chromcraft-10468,Chromcraft Round Conference Tables,Furniture,Tables,Chromcraft,"174,27",12,"23,87"
US-2018-106131,Imation 8GB-10469,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Other,"30,18",7,"21,33"
US-2018-106131,Mobile-10470,Mobile Personal File Cube,Office Supplies,Storage,Other,"23,47",9,"21,33"
US-2018-106145,Stackable-10471,Stackable Trays,Furniture,Furnishings,Other,3,3,"54,15"
US-2018-106145,Wilson-10472,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders,Wilson Jones,"7,08",3,"54,15"
US-2018-106145,Xerox-10473,Xerox 1895,Office Supplies,Paper,Xerox,6,6,"54,15"
US-2018-106145,Staple-10474,Staple envelope,Office Supplies,Envelopes,Staple envelope,12,6,"54,15"
US-2018-106145,Fellowes-10475,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,Fellowes,"387,92",3,"54,15"
US-2018-106551,Hon-10476,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,Hon,"187,86",4,"13,2"
US-2018-106579,GBC-10477,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,GBC,15,4,"9,13"
US-2018-106663,12-1/2-10478,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,Other,20,3,"13,2"
US-2018-106663,Adams-10479,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,Paper,Adams,"5,63",8,"13,2"
US-2018-106663,Chromcraft-10480,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,Chromcraft,218,1,"13,2"
US-2018-106705,Recycled-10481,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,Other,9,5,"14,06"
US-2018-106796,Newell-10482,Newell 347,Office Supplies,Art,Newell,"4,17",3,"7,88"
US-2018-107272,Avery-10483,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,Avery,"3,33",2,"14,71"
US-2018-107272,Trav-L-File-10484,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,Other,"43,57",7,"14,71"
US-2018-107384,Newell-10485,Newell 310,Office Supplies,Art,Newell,"1,8",5,"13,27"
US-2018-107384,First-10486,First Data TMFD35 PIN Pad,Technology,Accessories,First Data,143,1,"13,27"
US-2018-107384,Logitech-10487,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,Logitech,80,5,"13,27"
US-2018-107636,Avery-10488,Avery 5,Office Supplies,Labels,Avery,3,2,"24,14"
US-2018-107888,Fellowes-10489,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,Fellowes,33,1,"18,38"
US-2018-107888,Xerox-10490,Xerox 1933,Office Supplies,Paper,Xerox,"12,33",6,"18,38"
US-2018-107888,Plantronics-10491,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,Plantronics,45,3,"18,38"
US-2018-107888,Tenex-10492,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings,Tenex,70,2,"18,38"
US-2018-107979,Rogers-10493,Rogers Deluxe File Chest,Office Supplies,Storage,Rogers,"21,88",2,"10,53"
US-2018-107979,GBC-10494,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,GBC,"121,67",2,"10,53"
US-2018-107979,Memorex-10495,Memorex Micro Travel Drive 16 GB,Technology,Accessories,Memorex,"16,07",7,"10,53"
US-2018-108014,Lock-Up-10496,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,Other,"28,57",7,"10,45"
US-2018-108063,Newell-10497,Newell 309,Office Supplies,Art,Newell,"11,67",3,"23,64"
US-2018-108245,Insertable-10498,Insertable Tab Post Binder Dividers,Office Supplies,Binders,Other,"7,86",7,"14,39"
US-2018-108245,Staple-10499,Staple envelope,Office Supplies,Envelopes,Staple envelope,"5,42",3,"14,39"
US-2018-108315,Acco-10500,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,Acco,"5,56",3,"10,57"
US-2018-108315,Tenex-10501,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,Tenex,"46,04",6,"10,57"
US-2018-108343,Xerox-10502,Xerox 1977,Office Supplies,Paper,Xerox,"6,5",2,"10,09"
US-2018-108343,Office-10503,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs,Office Star,"91,11",2,"10,09"
US-2018-108343,Tenex-10504,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,Tenex,46,4,"10,09"
US-2018-108700,Things-10505,Things To Do Today Spiral Book,Office Supplies,Paper,Things To Do,"7,92",6,"10,73"
US-2018-109253,Newell-10506,Newell 336,Office Supplies,Art,Newell,"4,25",4,"24,92"
US-2018-109253,Avery-10507,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,Avery,"10,4",5,"24,92"
US-2018-109253,Acco-10508,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,Acco,"16,25",9,"24,92"
US-2018-109253,Tenex-10509,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,Tenex,"32,5",4,"24,92"
US-2018-109253,Fellowes-10510,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances,Fellowes,68,3,"24,92"
US-2018-109253,Cisco-10511,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,Cisco,135,4,"24,92"
US-2018-109253,Chromcraft-10512,Chromcraft Rectangular Conference Tables,Furniture,Tables,Chromcraft,"237,08",3,"24,92"
US-2018-109316,Shocksock-10513,Shocksock Galaxy S4 Armband,Technology,Phones,Other,"11,25",2,"18,39"
US-2018-109316,Riverside-10514,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases,Riverside,"881,18",2,"18,39"
US-2018-109484,Flexible-10515,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders,Other,20,1,"9,97"
US-2018-109582,Eaton-10516,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,Other,"55,33",3,"6,7"
US-2018-109610,Office-10517,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,Office Star,351,2,"2,99"
US-2018-110149,Heavy-Duty-10518,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,Other,10,1,"20,11"
US-2018-110149,Contract-10519,"Contract Clock, 14"", Brown",Furniture,Furnishings,Other,22,5,"20,11"
US-2018-110576,Xerox-10520,Xerox 210,Office Supplies,Paper,Xerox,"6,67",3,"7,98"
US-2018-110576,Xerox-10521,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,Xerox,"5,21",6,"7,98"
US-2018-110576,Deflect-o-10522,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,Deflect-o,"92,14",7,"7,98"
US-2018-110576,Luxo-10523,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,Luxo,"209,79",6,"7,98"
US-2018-110576,Riverside-10524,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,Riverside,"286,81",12,"7,98"
US-2018-110604,24-Hour-10525,24-Hour Round Wall Clock,Furniture,Furnishings,Other,20,2,7
US-2018-110604,SAFCO-10526,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,SAFCO,"26,88",2,7
US-2018-110604,SAFCO-10527,SAFCO Arco Folding Chair,Furniture,Chairs,SAFCO,"276,25",1,7
US-2018-110646,Avery-10528,Avery 517,Office Supplies,Labels,Avery,"3,75",5,"7,98"
US-2018-110646,GBC-10529,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,GBC,"36,67",3,"7,98"
US-2018-110646,Motorla-10530,Motorla HX550 Universal Bluetooth Headset,Technology,Phones,Motorola,"39,67",5,"7,98"
US-2018-110989,HP-10531,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,HP,"14,67",3,"3,06"
US-2018-110996,Novimex-10532,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,Novimex,71,5,"12,04"
US-2018-111024,Wirebound-10533,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,Wirebound,"6,46",6,"7,18"
US-2018-111024,Message-10534,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,Message Book,"10,31",4,"7,18"
US-2018-111024,Bevis-10535,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,Bevis,"179,17",2,"7,18"
US-2018-111241,GBC-10536,GBC Recycled Regency Composition Covers,Office Supplies,Binders,GBC,"59,75",5,"8,32"
US-2018-111423,Global-10537,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,Global,"257,22",2,"19,13"
US-2018-111423,GBC-10538,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,GBC,224,5,"19,13"
US-2018-111745,NETGEAR-10539,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,NETGEAR,160,1,"24,31"
US-2018-111920,Dixon-10540,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,Dixon,9,4,"6,93"
US-2018-112347,Aluminum-10541,Aluminum Screw Posts,Office Supplies,Binders,Other,"15,42",8,"12,96"
US-2018-112347,Seidio-10542,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,Other,"31,25",2,"12,96"
US-2018-112347,Macally-10543,Macally Suction Cup Mount,Technology,Phones,Other,"11,88",6,"12,96"
US-2018-112347,Letter-10544,Letter Size Cart,Office Supplies,Storage,Other,"142,5",1,"12,96"
US-2018-112347,Hon-10545,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,Hon,"100,83",8,"12,96"
US-2018-112347,Tenex-10546,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,Tenex,"106,04",6,"12,96"
US-2018-112347,Hon-10547,Hon GuestStacker Chair,Furniture,Chairs,Hon,"226,75",5,"12,96"
US-2018-112613,Spigen-10548,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,Other,"16,88",4,"11,99"
US-2018-112928,Eureka-10549,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,Eureka,"4,25",5,"1,68"
US-2018-113201,Xerox-10550,Xerox 1919,Office Supplies,Paper,Xerox,41,5,"14,86"
US-2018-113852,Imation 8GB-10551,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Other,"30,33",3,7
US-2018-113992,Bretford-10552,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,Bretford,"348,21",4,"14,87"
US-2018-114034,Xerox-10553,Xerox 1905,Office Supplies,Paper,Xerox,"6,5",6,"6,74"
US-2018-114356,Plantronics-10554,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,Plantronics,45,1,"7,75"
US-2018-114657,Hewlett-Packard-10555,Hewlett-Packard 300S Scientific Calculator,Technology,Machines,Hewlett-Packard,13,4,"11,1"
US-2018-115252,Great-10556,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,Paper,Other,"5,83",3,"14,28"
US-2018-115252,PayAnywhere-10557,PayAnywhere Card Reader,Technology,Phones,Other,10,2,"14,28"
US-2018-115301,Bush-10558,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,Bush,58,2,7
US-2018-115595,Wirebound-10559,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,Wirebound,7,5,"18,39"
US-2018-115609,Fellowes-10560,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,Fellowes,"33,6",5,"14,86"
US-2018-116491,OtterBox-10561,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones,OtterBox,"21,88",2,"17,58"
US-2018-116505,Angle-D-10562,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,Angle-D,"7,33",6,"4,25"
US-2018-116652,Cardinal-10563,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders,Cardinal,"3,75",1,"10,99"
US-2018-116652,Peel-Off-10564,Peel-Off China Markers,Office Supplies,Art,Other,"9,9",10,"10,99"
US-2018-116652,Belkin-10565,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,Belkin,"54,5",2,"10,99"
US-2018-116652,Leather-10566,"Leather Task Chair, Black",Furniture,Chairs,Other,"90,83",3,"10,99"
US-2018-116652,Tenex-10567,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,Tenex,106,5,"10,99"
US-2018-116659,Jabra-10568,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,Jabra,"206,11",3,"50,93"
US-2018-116701,Eureka-10569,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,Eureka,165,2,4
US-2018-116897,Eldon-10570,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,Eldon,"8,75",4,"20,63"
US-2018-116897,Nokia-10571,Nokia Lumia 925,Technology,Phones,Nokia,"125,83",3,"20,63"
US-2018-116897,Fellowes-10572,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Storage,Fellowes,"95,4",5,"20,63"
US-2018-117247,Hon-10573,Hon 61000 Series Interactive Training Tables,Furniture,Tables,Hon,"44,67",3,"9,55"
US-2018-117247,Bevis-10574,"Bevis Oval Conference Table, Walnut",Furniture,Tables,Bevis,"260,8",5,"9,55"
US-2018-117331,Lock-Up-10575,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,Other,30,1,"10,53"
US-2018-117450,Xerox-10576,Xerox 213,Office Supplies,Paper,Xerox,"6,25",2,"5,48"
US-2018-117450,Global-10577,"Global Value Steno Chair, Gray",Furniture,Chairs,Global,"60,63",2,"5,48"
US-2018-117534,Staples-10578,Staples in misc. colors,Office Supplies,Art,Staples in misc. colors,"1,78",9,"22,4"
US-2018-117534,Acco-10579,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,Acco,44,4,"22,4"
US-2018-117534,Avery-10580,Avery Arch Ring Binders,Office Supplies,Binders,Avery,"58,13",4,"22,4"
US-2018-117534,Clearsounds-10581,Clearsounds A400,Technology,Phones,Clearsounds,"65,94",4,"22,4"
US-2018-117534,Hewlett-10582,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,Hewlett-Packard,300,2,"22,4"
US-2018-117723,Tennsco-10583,Tennsco Single-Tier Lockers,Office Supplies,Storage,Tennsco,"375,42",6,"6,23"
US-2018-118038,Economy-10584,Economy Binders,Office Supplies,Binders,Other,"1,67",3,"23,68"
US-2018-118038,"6""-10585","6"" Cubicle Wall Clock, Black",Furniture,Furnishings,Other,"8,33",3,"23,68"
US-2018-118038,SimpliFile-10586,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,Storage,Other,"11,25",3,"23,68"
US-2018-118087,Wilson-10587,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,Wilson Jones,5,2,"7,98"
US-2018-118087,GBC-10588,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders,GBC,"16,67",1,"7,98"
US-2018-118087,Quartet-10589,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,Quartet,"6,25",1,"7,98"
US-2018-118087,Eldon-10590,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,Furnishings,Eldon,"10,63",2,"7,98"
US-2018-118087,Microsoft-10591,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft,40,3,"7,98"
US-2018-118087,Global-10592,Global Low Back Tilter Chair,Furniture,Chairs,Global,"100,71",2,"7,98"
US-2018-118087,Plantronics-10593,Plantronics S12 Corded Telephone Headset System,Technology,Accessories,Plantronics,"107,92",3,"7,98"
US-2018-118087,Samsung-10594,Samsung Galaxy Note 2,Technology,Phones,Samsung,460,7,"7,98"
US-2018-118157,Security-Tint-10595,Security-Tint Envelopes,Office Supplies,Envelopes,Other,"7,5",2,"24,93"
US-2018-118535,Avery-10596,Avery 473,Office Supplies,Labels,Avery,"10,5",2,"10,09"
US-2018-118556,Storex-10597,Storex Dura Pro Binders,Office Supplies,Binders,Storex,"6,67",3,"7,39"
US-2018-118556,Global-10598,"Global Task Chair, Black",Furniture,Chairs,Global,"50,95",3,"7,39"
US-2018-118598,iOttie-10599,iOttie HLCRIO102 Car Mount,Technology,Phones,iOttie,20,6,"54,35"
US-2018-118941,Newell-10600,Newell 312,Office Supplies,Art,Newell,6,3,"47,77"
US-2018-118941,Boston-10601,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,Boston,44,5,"47,77"
US-2018-118941,Hon-10602,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,Hon,356,5,"47,77"
US-2018-119039,Economy-10603,Economy Binders,Office Supplies,Binders,Other,"2,08",9,"10,99"
US-2018-119319,Linden-10604,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,Linden,"15,5",5,4
US-2018-119438,Hoover-10605,Hoover Portapower Portable Vacuum,Office Supplies,Appliances,Hoover,5,3,"13,36"
US-2018-119438,Verbatim-10606,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,Verbatim,"11,67",3,"13,36"
US-2018-119438,Howard-10607,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings,Howard Miller,"69,17",3,"13,36"
US-2018-119438,Ibico-10608,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,Ibico,305,3,"13,36"
US-2018-119662,Safco-10609,Safco Industrial Wire Shelving,Office Supplies,Storage,SAFCO,"95,83",3,"15,15"
US-2018-119816,Avery-10610,Avery 497,Office Supplies,Labels,Avery,"2,5",1,"9,96"
US-2018-119816,Crate-A-Files-10611,Crate-A-Files,Office Supplies,Storage,Other,"11,25",1,"9,96"
US-2018-119816,Howard-10612,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,Howard Miller,52,5,"9,96"
US-2018-120089,Kensington-10613,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances,Kensington,"207,5",4,"48,84"
US-2018-120147,Manco-10614,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,Other,3,2,"49,22"
US-2018-120147,AT&T-10615,AT&T CL83451 4-Handset Telephone,Technology,Phones,AT&T,"206,25",1,"49,22"
US-2018-120390,GBC-10616,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,GBC,"1.360,83",4,"14,06"
US-2018-120418,Newell-10617,Newell 319,Office Supplies,Art,Newell,20,1,"19,06"
US-2018-120418,Sortfiler-10618,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,Other,"21,25",4,"19,06"
US-2018-120418,Boston-10619,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,Boston,22,5,"19,06"
US-2018-120418,Fellowes-10620,Fellowes Officeware Wire Shelving,Office Supplies,Storage,Fellowes,90,3,"19,06"
